,tweet_id,username,text,tweet_link,created_at,mined_at,hashtag_used,Match No,Date,Time (IST),Teams,Round,Venue,Result,clean_datetime_of_match_ist,clean_datetime_of_match_est,clean_datetime_of_match_utc,team_1,team_2,winner_of_match,result_by_wickets,result_by_runs,result_quantity,winner_of_match_expanded,team_1_alias,team_2_alias,hashtag1,hashtag2
1907,1457704504002969607,amit_tweet,"Virat Kohli may have lost a lot of tosses recently but he has won his last toss as India's T20I captain. It's been quite an entertaining stint.

#T20WorldCup #INDvNAM",https://twitter.com/amit_tweet/status/1457704504002969607,2021-11-08 13:40:11+00:00,2021-12-10 02:05:28.602640,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1908,1457704498231537671,TejjalExpressN,"🚨 Toss Update 🚨

#TeamIndia have elected to bowl against Namibia. 

#T20WorldCup #INDvNAM
@ramkaran_jakhar https://t.co/3NA7IEk0mB",https://twitter.com/TejjalExpressN/status/1457704498231537671,2021-11-08 13:40:09+00:00,2021-12-10 02:05:28.617639,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1909,1457704490736496641,bbhose,"It's been an honour to captain India and I've done my best. The shortest format has to give way for the longest format. It's time for the next lot to take the team forward. Rohit has been looking on anyway, and Indian cricket is in good hands: Kohli

#INDvNAM #T20WorldCup",https://twitter.com/bbhose/status/1457704490736496641,2021-11-08 13:40:08+00:00,2021-12-10 02:05:28.628627,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1910,1457704418799804433,CricketNDTV,"Namibia Playing XI: S Baard, M van Lingen, C Williams, G Erasmus(c), Z Green(w), D Wiese, J Frylinck, JJ Smit, J N Loftie-Eaton, R Trumpelmann, B Scholtz

#T20WorldCup #INDvNAM #INDvsNAM

LIVE SCORECARD: https://t.co/VyYGSqSspF

LIVE UPDATES: https://t.co/Z4UtHYJvG6",https://twitter.com/CricketNDTV/status/1457704418799804433,2021-11-08 13:39:50+00:00,2021-12-10 02:05:28.801660,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1911,1457704370716381188,sarab1907,Will India be able to restrict Namibia in today's match? #IndvsNam #INDvNAM #INDvsNAM #NAMvsIND #T20WorldCup #T20WorldCup21 #T20WC2021 #TeamIndia #BCCI #ICCT20WorldCup #ICC #T20WC,https://twitter.com/sarab1907/status/1457704370716381188,2021-11-08 13:39:39+00:00,2021-12-10 02:05:29.004653,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1912,1457704357592371202,crik_media,"Players to captain at least 50 Tests, ODIs and T20Is:-
MS Dhoni🇮🇳
Virat Kohli🇮🇳

Virat Kohli is captaining in his 50th T20I today.
#T20WorldCup #INDvNAM",https://twitter.com/crik_media/status/1457704357592371202,2021-11-08 13:39:36+00:00,2021-12-10 02:05:29.064644,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1913,1457704332204261380,mediamanthan_,"🚨 Toss Update 🚨
#TeamIndia have elected to bowl against Namibia. 
#T20WorldCup #INDvNAM
@dineshgurjar_04 @sudhirbishnoi_ https://t.co/FLRVPwzCWi",https://twitter.com/mediamanthan_/status/1457704332204261380,2021-11-08 13:39:30+00:00,2021-12-10 02:05:29.121641,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1914,1457704314860937220,CricSubhayan,"Virat Kohli on captaincy: 

""It's time for the next lot to take the team forward. Rohit has been looking on anyway, and Indian cricket is in good hands.""

#T20WorldCup #INDvNAM @News9Tweets",https://twitter.com/CricSubhayan/status/1457704314860937220,2021-11-08 13:39:26+00:00,2021-12-10 02:05:29.181650,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1915,1457704313384439809,sbotopin,"No better way to begin the skipper, Virat Kohli's final game in charge. 🪙

India win the toss and elect to bowl first.

#INDvNAM #TeamIndia #India #Namibia #T20WorldCup https://t.co/AWgOw3OrYk",https://twitter.com/sbotopin/status/1457704313384439809,2021-11-08 13:39:25+00:00,2021-12-10 02:05:29.200641,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1916,1457704260938780680,GokulVK18_SFC,"One Last Time as T20I Captain @imVkohli 🥺❤️

#INDvNAM #ViratKohli #T20WorldCup https://t.co/oMgXBsTIF0",https://twitter.com/GokulVK18_SFC/status/1457704260938780680,2021-11-08 13:39:13+00:00,2021-12-10 02:05:29.238644,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1917,1457704218358272001,mipaltan,".@rdchahar1 makes his World Cup Debut tonight ✅💙

#OneFamily #T20WorldCup #INDvNAM https://t.co/AelSb8qOC5",https://twitter.com/mipaltan/status/1457704218358272001,2021-11-08 13:39:03+00:00,2021-12-10 02:05:29.256640,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1918,1457704190394785793,newsradiolk,"2021 T20 World Cup Match 42: India wins the toss and opts to send in Namibia to bat first in Dubai.
#India #Namibia #INDvNAM #T20WorldCup",https://twitter.com/newsradiolk/status/1457704190394785793,2021-11-08 13:38:56+00:00,2021-12-10 02:05:29.274642,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1919,1457704132278583297,StraightDrive_,"So #Varun #Chakravarthy is gonna end wicketless in the #T20WorldCup 

Didn’t pick one even in the practice match … 😫

Come back strong champ 🔥🇮🇳🔥

#INDvNAM https://t.co/3QEz1C0Kmy",https://twitter.com/StraightDrive_/status/1457704132278583297,2021-11-08 13:38:42+00:00,2021-12-10 02:05:29.465641,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1920,1457704100372561933,SalmanHassan__,"Emotional times for #ViratKohli as he is captaining last time this side in his 50th T20I. He wins the toss and #India are fielding first as they are in a hurry to get to #Mumbaiairport 🤣
#NAMvIND #INDvNAM #T20WorldCup #t20worldcup2021 https://t.co/hVKvGl145F",https://twitter.com/SalmanHassan__/status/1457704100372561933,2021-11-08 13:38:35+00:00,2021-12-10 02:05:29.487643,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1921,1457704069439578120,IamMeerBasit,Sexy! Of course Babar Azam. #T20WorldCup #INDvNAM https://t.co/bnviBBcaTv,https://twitter.com/IamMeerBasit/status/1457704069439578120,2021-11-08 13:38:27+00:00,2021-12-10 02:05:29.561645,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1922,1457704053719273479,fx16news,"India have won the toss and elected to field first.

#T20WorldCup | #INDvNAM | https://t.co/WeCaL3SKx9",https://twitter.com/fx16news/status/1457704053719273479,2021-11-08 13:38:23+00:00,2021-12-10 02:05:29.598648,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1923,1457704019044933635,jmjmufc,"If the #T20WorldCup continued its tradition of being held every two year and was held in 2018, maybe #India would have won that edition. 

But again it’s an if!!!

#INDvNAM",https://twitter.com/jmjmufc/status/1457704019044933635,2021-11-08 13:38:15+00:00,2021-12-10 02:05:29.616644,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1924,1457703967610359814,Leathernwillow,A sad sounding Virat wins the toss and opts to bowl in a rather resigned way. At least it gives them a chance to get it over quickly if the bowlers do their job. Namibia are always up for a scrap though and will be happy to inflict more misery if they can.. #INDvNAM #T20WorldCup,https://twitter.com/Leathernwillow/status/1457703967610359814,2021-11-08 13:38:03+00:00,2021-12-10 02:05:29.785641,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1925,1457703925381992453,karhacter,The last team sheet with Virat Kohli as India captain in T20Is #INDvNAM #T20WorldCup @sportstarweb @TheHinduSports https://t.co/cgoqCslYg0,https://twitter.com/karhacter/status/1457703925381992453,2021-11-08 13:37:53+00:00,2021-12-10 02:05:29.855626,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1926,1457703925377683460,ICCMedia,"Toss news from Dubai 🪙 

India have won the toss and will field first.

#T20WorldCup | #INDvNAM | #IND  https://t.co/zyX3tWwnUl",https://twitter.com/ICCMedia/status/1457703925377683460,2021-11-08 13:37:53+00:00,2021-12-10 02:05:29.866628,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1927,1457703920139214851,guerillacricket,"#India WIN TOSS &amp; FIELD - #HisKohliness ending his T20I captaincy on a high but only toss-wise

🇮🇳✅Chahar gets a World Cup game
🇮🇳❌No Varun Chakravarthy

🇳🇦✅Frylinck fit after missing #NZ game with dehydration
🇳🇦❌Karl Birkenstock out

#INDvNAM🏏🇮🇳🇳🇦
#T20WorldCup
#GCFromHome https://t.co/fhD0GjsBPB",https://twitter.com/guerillacricket/status/1457703920139214851,2021-11-08 13:37:52+00:00,2021-12-10 02:05:29.881641,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1928,1457703860500262914,crikvoice,India are not even ready to experiment with their XI in an inconsequential match 🤔😳 #INDvNAM #T20WorldCup,https://twitter.com/crikvoice/status/1457703860500262914,2021-11-08 13:37:37+00:00,2021-12-10 02:05:29.995657,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1929,1457703838354268160,ESPNcricinfo,"#India bring in Rahul Chahar and Jan Frylinck comes back for #Namibia

https://t.co/vMwzTxsOnS | #INDvNAM | #T20WorldCup https://t.co/F2aiATYmZO",https://twitter.com/ESPNcricinfo/status/1457703838354268160,2021-11-08 13:37:32+00:00,2021-12-10 02:05:30.044648,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1930,1457703793395593218,kingslayer770,"Interesting what virat said at the toss. ""It's time for a newer lot to take over(captaincy) while me and rohit will overlook as senior members of team"" It clearly suggests Rohit won't take over captain of the team
#IndvsNam #INDvNAM #T20WorldCup",https://twitter.com/kingslayer770/status/1457703793395593218,2021-11-08 13:37:21+00:00,2021-12-10 02:05:30.150644,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1931,1457703775129407490,Cricadium,"Skipper Virat Kohli who will lead India for the last time would be looking to finish the T20 World Cup campaign with a win over Namibia.
#T20WorldCup #TeamIndia #T20WC2021 #ICCT20WC #ViratKohli #Namibia #IndvsNam #INDvNAM #NAMvsIND
https://t.co/puYGA7qM2U",https://twitter.com/Cricadium/status/1457703775129407490,2021-11-08 13:37:17+00:00,2021-12-10 02:05:30.168644,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1932,1457703734973136899,TheYorkerBall,"Virat Kohli has won the toss and in his 50th and final match as India's T20 Captain

India will be bowling first with one change, Varun Chakravarthy out and Rahul Chahar in

#T20WorldCup #INDvNAM https://t.co/MWM48lTLf5",https://twitter.com/TheYorkerBall/status/1457703734973136899,2021-11-08 13:37:07+00:00,2021-12-10 02:05:30.232639,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1933,1457703720490307591,GreenTeam1992,"ICC Men's T20 World Cup

Match 42 | Group 2 - India 🇮🇳 vs Namibia 🇳🇦

India has won the toss and elected to field first. 

#INDvNAM | #T20WorldCup | #MissionWorldCup | #GreenTeam | #KhelKaJunoon | #OurGameOurPassion https://t.co/Vt6YmFLNMk",https://twitter.com/GreenTeam1992/status/1457703720490307591,2021-11-08 13:37:04+00:00,2021-12-10 02:05:30.266642,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1934,1457703711250149383,DelhiCapitals,"Just 1⃣ change for the #INDvNAM clash as Rahul Chahar comes in for Varun Chakaravarthy 🔀

Here's the Playing XI for today 👇🏻

Rahul, Rohit, Virat(c), Surya, Rishabh(wk), Hardik, Jadeja, Ashwin, Chahar, Shami, Bumrah

#TeamIndia #T20WorldCup",https://twitter.com/DelhiCapitals/status/1457703711250149383,2021-11-08 13:37:02+00:00,2021-12-10 02:05:30.318643,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1935,1457703680975638531,indibetofficial,"TOSS 🪙

👉 Rahul Chahar replaced Chakravarty! 🇮🇳

👉 1 change for Namibia! 🇳🇦

👉 Back your favourite NOW on https://t.co/EcIduBXv4x

#Cricket #CricketTwitter #T20WorldCup #India #INDvNAM #Namibia #sport #indibet https://t.co/E5SN9SwMPY",https://twitter.com/indibetofficial/status/1457703680975638531,2021-11-08 13:36:55+00:00,2021-12-10 02:05:30.371641,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1936,1457703672087920644,CricBloggers,"#ViratKohli suggests #RohithSharma could be the next captain...

#INDvNAM | #T20WorldCup | #CricketBloggers

https://t.co/ben2VGrdIt",https://twitter.com/CricBloggers/status/1457703672087920644,2021-11-08 13:36:52+00:00,2021-12-10 02:05:30.388645,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1937,1457703651250610176,KKRiders,"Virat Kohli wins the toss &amp; #TeamIndia will bowl first in their last match at #T20WorldCup!

#INDvNAM",https://twitter.com/KKRiders/status/1457703651250610176,2021-11-08 13:36:47+00:00,2021-12-10 02:05:30.449640,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1938,1457703637447106566,BCCI,"🚨 Toss Update 🚨

#TeamIndia have elected to bowl against Namibia. 

#T20WorldCup #INDvNAM

Follow the match ▶️ https://t.co/kTHtj7LdAF https://t.co/1ARCim5756",https://twitter.com/BCCI/status/1457703637447106566,2021-11-08 13:36:44+00:00,2021-12-10 02:05:30.488650,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1939,1457703635563933701,PunjabKingsIPL,"“It was an honour to lead this side and I am immensely proud of this team!” - Virat Kohli

#T20WorldCup #INDvNAM #SaddaPunjab",https://twitter.com/PunjabKingsIPL/status/1457703635563933701,2021-11-08 13:36:44+00:00,2021-12-10 02:05:30.506644,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1940,1457703635052384257,FlashCric,"Virat Kohli: ""It was an honour for me to lead the T20I teams. It is time I prioritise things and unfortunately the shortest format has to give way to the other formats.""

FOLLW LIVE: 
👉 https://t.co/7LEreXIfS7 👈

#INDvNAM | #T20WorldCup | #T20WorldCup21 | #India 

(c) AFP https://t.co/EVS2htiyXS",https://twitter.com/FlashCric/status/1457703635052384257,2021-11-08 13:36:44+00:00,2021-12-10 02:05:30.526632,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1941,1457703554957807620,MSDIAN___DEV,"#INDvNAM #T20WorldCup
Just Saying Namibia have 4left arm pacers🙃",https://twitter.com/MSDIAN___DEV/status/1457703554957807620,2021-11-08 13:36:24+00:00,2021-12-10 02:05:30.660641,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1942,1457703454374187012,akashvanisports,"Hello and welcome to our #LIVE coverage of the #T20WorldCup match between #TeamIndia &amp; #Namibia 

Toss: #TeamIndia have won the toss &amp; elected to bowl. #INDvNAM 

#LiveTheGame with All India Radio 📻 https://t.co/iHal4veSmw",https://twitter.com/akashvanisports/status/1457703454374187012,2021-11-08 13:36:01+00:00,2021-12-10 02:05:30.856644,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1943,1457703363961753605,Connect2Tanisha,"It is the last match of @imVkohli as T20I Captain of #TeamIndia and @RaviShastriOfc as the Head Coach of of the team. India have won the toss and elected to bowl first against #Namibia. 

#INDvsNAM #INDvNAM #T20WorldCup",https://twitter.com/Connect2Tanisha/status/1457703363961753605,2021-11-08 13:35:39+00:00,2021-12-10 02:05:31.005646,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1944,1457703324308758532,ITGDsports,"#INDvNAM Super 12 Group 2: India win the toss and opt to bowl first against Namibia in Dubai

#T20WorldCup #Cricket #TeamIndia https://t.co/e9BGOn9jEh",https://twitter.com/ITGDsports/status/1457703324308758532,2021-11-08 13:35:29+00:00,2021-12-10 02:05:31.086631,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1945,1457703270479110153,Soumyahere17,Rahul Chahar makes his WT20 appearance... Mystery spinner Varun CV goes out #T20WorldCup #T20WorldCup21 #INDvNAM,https://twitter.com/Soumyahere17/status/1457703270479110153,2021-11-08 13:35:17+00:00,2021-12-10 02:05:31.147648,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1946,1457703239357382661,SunRisers,"#TeamIndia have made one change to their side for this game. Varun Chakaravarthy has been replaced by Rahul Chahar. 

#INDvNAM #T20WorldCup",https://twitter.com/SunRisers/status/1457703239357382661,2021-11-08 13:35:09+00:00,2021-12-10 02:05:31.168650,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1947,1457703166770774024,toisports,"#T20WorldCup #INDvNAM 

@T20WorldCup, Super 12: #India skipper @imVkohli wins the toss, opts to bowl against #Namibia in tournament's last group game

Follow Live: https://t.co/23IbJ1coTb https://t.co/voA3yZtJ41",https://twitter.com/toisports/status/1457703166770774024,2021-11-08 13:34:52+00:00,2021-12-10 02:05:31.255656,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1948,1457703151616897034,ICC,"Toss news from Dubai 🪙 

India have won the toss and will field first.

#T20WorldCup | #INDvNAM | https://t.co/58OdXy36FP https://t.co/LHgoobYU48",https://twitter.com/ICC/status/1457703151616897034,2021-11-08 13:34:48+00:00,2021-12-10 02:05:31.276649,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1949,1457703130767020038,CricketNDTV,"T20 World Cup 2021: India captain Virat Kohli wins toss, opts to bowl vs Namibia in Dubai

#T20WorldCup #INDvNAM #INDvsNAM

LIVE SCORECARD: https://t.co/VyYGSra3Of

LIVE UPDATES: https://t.co/Z4UtHYrUOy",https://twitter.com/CricketNDTV/status/1457703130767020038,2021-11-08 13:34:43+00:00,2021-12-10 02:05:31.297652,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
1950,1457703128661385222,bbhose,"T20 WC, Ind vs Nam: Kohli wins the toss, India to field..Rahul comes in for Varun

#T20WorldCup #INDvsNAM #INDvNAM",https://twitter.com/bbhose/status/1457703128661385222,2021-11-08 13:34:43+00:00,2021-12-10 02:05:31.308649,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
